Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
4842,US-2023-142762-CHO-MIL-31000,2023-05-23,2028-11-16,Standard Class,142762,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2681,US-2022-131779-CHO-MIL-31000,2022-06-12,2027-12-08,Standard Class,131779,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
7718,US-2024-150595-CHO-MIL-31000,2024-05-22,2029-11-16,Standard Class,150595,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9857,US-2024-148264-CHO-MIL-31000,2024-12-08,2030-06-01,First Class,148264,United States,Inglewood,California,90301,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
929,US-2021-156559-CHO-MIL-31000,2021-08-19,2027-02-16,Standard Class,156559,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
1509,US-2021-123323-CHO-MIL-31000,2021-11-07,2027-05-05,Standard Class,123323,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5069,US-2023-169194-CHO-MIL-31000,2023-06-20,2028-12-15,Standard Class,169194,United States,Dover,Delaware,19901,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
6565,US-2023-113733-CHO-MIL-31000,2023-12-08,2029-06-03,Standard Class,113733,United States,Greenville,North Carolina,27834,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1052,US-2021-115987-CHO-MIL-31000,2021-09-08,2027-03-06,Second Class,115987,United States,Tyler,Texas,75701,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
5186,US-2023-131149-CHO-MIL-31000,2023-07-10,2029-01-03,Standard Class,131149,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
906,US-2021-153927-CHO-MIL-31000,2021-08-12,2027-02-03,First Class,153927,United States,Woodstock,Georgia,30188,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2395,US-2022-137974-CHO-MIL-31000,2022-04-16,2027-10-09,First Class,137974,United States,Waynesboro,Virginia,22980,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
2402,US-2022-137974-CHO-MIL-31000,2022-04-16,2027-10-09,First Class,137974,United States,Waynesboro,Virginia,22980,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2639,US-2022-164833-CHO-MIL-31000,2022-06-04,2027-11-25,Same Day,164833,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7496,US-2024-120222-CHO-MIL-31000,2024-04-25,2029-10-23,Standard Class,120222,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7498,US-2024-120222-CHO-MIL-31000,2024-04-25,2029-10-23,Standard Class,120222,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
675,US-2021-104283-CHO-MIL-31000,2021-06-27,2026-12-22,Standard Class,104283,United States,Southaven,Mississippi,38671,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
5354,US-2023-105263-CHO-MIL-31000,2023-08-06,2029-01-31,Standard Class,105263,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
2127,US-2022-104038-CHO-MIL-31000,2022-02-06,2027-08-01,First Class,104038,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
7754,US-2024-141572-CHO-MIL-31000,2024-05-28,2029-11-21,Second Class,141572,United States,Concord,New Hampshire,03301,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12
669,US-2021-159814-CHO-MIL-31000,2021-06-24,2026-12-19,Standard Class,159814,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6213,US-2023-116722-CHO-MIL-31000,2023-11-11,2029-05-08,Standard Class,116722,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7608,US-2024-133823-CHO-MIL-31000,2024-05-11,2029-11-02,Same Day,133823,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
6975,US-2024-121790-CHO-MIL-31000,2024-01-30,2029-07-29,Standard Class,121790,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
7098,US-2024-121804-CHO-MIL-31000,2024-03-03,2029-08-29,Standard Class,121804,United States,Murray,Kentucky,42071,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
876,US-2021-131450-CHO-MIL-31000,2021-08-08,2027-02-05,Standard Class,131450,United States,San Diego,California,92024,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12
884,US-2021-131450-CHO-MIL-31000,2021-08-08,2027-02-05,Standard Class,131450,United States,San Diego,California,92024,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3848,US-2022-141327-CHO-MIL-31000,2022-11-30,2028-05-25,First Class,141327,United States,Durham,North Carolina,27707,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5544,US-2023-126732-CHO-MIL-31000,2023-09-02,2029-02-26,Standard Class,126732,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
6621,US-2023-148803-CHO-MIL-31000,2023-12-11,2029-06-02,Same Day,148803,United States,Homestead,Florida,33030,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
9821,US-2024-109183-CHO-MIL-31000,2024-12-04,2030-06-01,Standard Class,109183,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1028,US-2021-109918-CHO-MIL-31000,2021-09-07,2027-03-05,Second Class,109918,United States,Santa Clara,California,95051,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1032,US-2021-109918-CHO-MIL-31000,2021-09-07,2027-03-05,Second Class,109918,United States,Santa Clara,California,95051,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
5846,US-2023-143406-CHO-MIL-31000,2023-09-26,2029-03-22,Standard Class,143406,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
8202,US-2024-103506-CHO-MIL-31000,2024-07-23,2030-01-17,Standard Class,103506,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
1382,US-2021-137092-CHO-MIL-31000,2021-10-20,2027-04-14,Second Class,137092,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
1384,US-2021-137092-CHO-MIL-31000,2021-10-20,2027-04-14,Second Class,137092,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
1387,US-2021-137092-CHO-MIL-31000,2021-10-20,2027-04-14,Second Class,137092,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3444,US-2022-118766-CHO-MIL-31000,2022-10-15,2028-04-13,Standard Class,118766,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
9426,US-2024-164168-CHO-MIL-31000,2024-11-12,2030-05-11,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
6362,US-2023-160129-CHO-MIL-31000,2023-11-23,2029-05-15,Same Day,160129,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
7915,US-2024-131618-CHO-MIL-31000,2024-06-17,2029-12-11,First Class,131618,United States,Skokie,Illinois,60076,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
8248,US-2024-165869-CHO-MIL-31000,2024-07-31,2030-01-26,Standard Class,165869,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
12,US-2021-130813-CHO-MIL-31000,2021-01-06,2026-07-01,Second Class,130813,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2701,US-2022-118955-CHO-MIL-31000,2022-06-16,2027-12-11,Standard Class,118955,United States,Grand Prairie,Texas,75051,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2705,US-2022-118955-CHO-MIL-31000,2022-06-16,2027-12-11,Standard Class,118955,United States,Grand Prairie,Texas,75051,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3671,US-2022-111927-CHO-MIL-31000,2022-11-14,2028-05-11,Standard Class,111927,United States,Dover,Delaware,19901,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1720,US-2021-124730-CHO-MIL-31000,2021-11-26,2027-05-19,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1723,US-2021-124730-CHO-MIL-31000,2021-11-26,2027-05-19,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
5027,US-2023-152765-CHO-MIL-31000,2023-06-15,2028-12-08,First Class,152765,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
9666,US-2024-135307-CHO-MIL-31000,2024-11-26,2030-05-20,First Class,135307,United States,Gladstone,Missouri,64118,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2536,US-2022-122910-CHO-MIL-31000,2022-05-12,2027-11-06,Standard Class,122910,United States,Louisville,Colorado,80027,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
3994,US-2022-154620-CHO-MIL-31000,2022-12-12,2028-06-07,Standard Class,154620,United States,Lancaster,California,93534,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6302,US-2023-157364-CHO-MIL-31000,2023-11-19,2029-05-13,First Class,157364,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
8687,US-2024-147725-CHO-MIL-31000,2024-09-14,2030-03-07,Same Day,147725,United States,Orange,New Jersey,07050,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
693,US-2021-160773-CHO-MIL-31000,2021-07-01,2026-12-26,Standard Class,160773,United States,Deltona,Florida,32725,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
1707,US-2021-164721-CHO-MIL-31000,2021-11-25,2027-05-20,Second Class,164721,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
6752,US-2023-109827-CHO-MIL-31000,2023-12-25,2029-06-23,Standard Class,109827,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6765,US-2023-109827-CHO-MIL-31000,2023-12-25,2029-06-23,Standard Class,109827,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7135,US-2024-102834-CHO-MIL-31000,2024-03-09,2029-09-03,Standard Class,102834,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7553,US-2024-162978-CHO-MIL-31000,2024-05-04,2029-10-30,Standard Class,162978,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
7821,US-2024-158407-CHO-MIL-31000,2024-06-04,2029-12-01,Standard Class,158407,United States,Monroe,North Carolina,28110,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9681,US-2024-101245-CHO-MIL-31000,2024-11-27,2030-05-26,Standard Class,101245,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12
6131,US-2023-157280-CHO-MIL-31000,2023-11-05,2029-04-29,First Class,157280,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6165,US-2023-132997-CHO-MIL-31000,2023-11-07,2029-05-01,First Class,132997,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
885,US-2021-124478-CHO-MIL-31000,2021-08-08,2027-02-02,Standard Class,124478,United States,Trenton,Michigan,48183,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
3865,US-2022-110324-CHO-MIL-31000,2022-12-01,2028-05-27,Standard Class,110324,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
5453,US-2023-117793-CHO-MIL-31000,2023-08-23,2029-02-18,Standard Class,117793,United States,Sheboygan,Wisconsin,53081,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
9123,US-2024-107727-CHO-MIL-31000,2024-10-19,2030-04-15,Second Class,107727,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3300,US-2022-113131-CHO-MIL-31000,2022-09-24,2028-03-16,Same Day,113131,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
3403,US-2022-145828-CHO-MIL-31000,2022-10-05,2028-03-29,First Class,145828,United States,Cincinnati,Ohio,45231,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3404,US-2022-168529-CHO-MIL-31000,2022-10-08,2028-04-03,Standard Class,168529,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
4127,US-2022-144288-CHO-MIL-31000,2022-12-25,2028-06-22,Standard Class,144288,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
6270,US-2023-118759-CHO-MIL-31000,2023-11-14,2029-05-09,First Class,118759,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4421,US-2023-128902-CHO-MIL-31000,2023-03-11,2028-09-04,Standard Class,128902,United States,Vineland,New Jersey,08360,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
5584,US-2023-142524-CHO-MIL-31000,2023-09-04,2029-02-28,Standard Class,142524,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1046,US-2021-107818-CHO-MIL-31000,2021-09-08,2027-03-07,Standard Class,107818,United States,Pasco,Washington,99301,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12
3120,US-2022-105599-CHO-MIL-31000,2022-09-07,2028-02-28,Same Day,105599,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4494,US-2023-118899-CHO-MIL-31000,2023-03-22,2028-09-11,Same Day,118899,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5211,US-2023-168095-CHO-MIL-31000,2023-07-15,2029-01-09,Standard Class,168095,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
6409,US-2023-133711-CHO-MIL-31000,2023-11-26,2029-05-21,First Class,133711,United States,Mobile,Alabama,36608,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
6412,US-2023-133711-CHO-MIL-31000,2023-11-26,2029-05-21,First Class,133711,United States,Mobile,Alabama,36608,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
1772,US-2021-101147-CHO-MIL-31000,2021-12-02,2027-05-27,First Class,101147,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
6988,US-2024-167703-CHO-MIL-31000,2024-02-03,2029-07-31,Standard Class,167703,United States,Cincinnati,Ohio,45231,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1703,US-2021-127446-CHO-MIL-31000,2021-11-25,2027-05-23,Standard Class,127446,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1713,US-2021-127446-CHO-MIL-31000,2021-11-25,2027-05-23,Standard Class,127446,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
5695,US-2023-113082-CHO-MIL-31000,2023-09-12,2029-03-08,Standard Class,113082,United States,Utica,New York,13501,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
230,US-2021-103989-CHO-MIL-31000,2021-03-19,2026-09-11,First Class,103989,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
234,US-2021-103989-CHO-MIL-31000,2021-03-19,2026-09-11,First Class,103989,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6320,US-2023-145492-CHO-MIL-31000,2023-11-20,2029-05-19,Standard Class,145492,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,39.0,12,25.32,13.68
4340,US-2023-139010-CHO-MIL-31000,2023-02-21,2028-08-18,Second Class,139010,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
4342,US-2023-139010-CHO-MIL-31000,2023-02-21,2028-08-18,Second Class,139010,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
708,US-2021-157784-CHO-MIL-31000,2021-07-05,2026-12-29,First Class,157784,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1918,US-2021-156594-CHO-MIL-31000,2021-12-20,2027-06-15,Second Class,156594,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6652,US-2023-146143-CHO-MIL-31000,2023-12-14,2029-06-10,Standard Class,146143,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
1876,US-2021-101602-CHO-MIL-31000,2021-12-15,2027-06-10,First Class,101602,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
2362,US-2022-116512-CHO-MIL-31000,2022-04-09,2027-10-05,Standard Class,116512,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3044,US-2022-168809-CHO-MIL-31000,2022-08-25,2028-02-15,Same Day,168809,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
3046,US-2022-168809-CHO-MIL-31000,2022-08-25,2028-02-15,Same Day,168809,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
4045,US-2022-129637-CHO-MIL-31000,2022-12-17,2028-06-13,Standard Class,129637,United States,Bloomington,Illinois,61701,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
5916,US-2023-139808-CHO-MIL-31000,2023-10-07,2029-04-02,Standard Class,139808,United States,Marysville,Washington,98270,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,39.0,12,25.32,13.68
9234,US-2024-152807-CHO-MIL-31000,2024-10-30,2030-04-26,Standard Class,152807,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6770,US-2023-129868-CHO-MIL-31000,2023-12-26,2029-06-22,Standard Class,129868,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1498,US-2021-114251-CHO-MIL-31000,2021-11-05,2027-05-03,Standard Class,114251,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1500,US-2021-114251-CHO-MIL-31000,2021-11-05,2027-05-03,Standard Class,114251,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
7139,US-2024-132290-CHO-MIL-31000,2024-03-10,2029-09-04,Standard Class,132290,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
1769,US-2021-117744-CHO-MIL-31000,2021-12-02,2027-05-29,Standard Class,117744,United States,Corpus Christi,Texas,78415,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
10,US-2021-167199-CHO-MIL-31000,2021-01-06,2026-07-03,Standard Class,167199,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
11,US-2021-167199-CHO-MIL-31000,2021-01-06,2026-07-03,Standard Class,167199,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
4550,US-2023-159142-CHO-MIL-31000,2023-04-04,2028-09-25,First Class,159142,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4966,US-2023-160717-CHO-MIL-31000,2023-06-06,2028-12-01,Standard Class,160717,United States,Santa Barbara,California,93101,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
